Volkswagen,Golf,2013,140496995,20955,Gasoline,Automatic,1XNBPLZLSFFM45633
Chevy,Malibu,2015,156927341,33754,E-85/Gasoline,Automatic,TGAWKMY1JPPP79811
Citroën,C4,2020,190471599,51240,Ethanol,Automatic,HMP7EPGJ2PTK11799
Toyota,Corolla,2010,122365104,48318,E-85/Gasoline,Automanual,PEYMBTPFSM0719776
BMW,M3,2011,177270314,38588,Compressed Natural Gas,Automanual,PMG5WVLDRBF725740
Kia,Sportage,2013,121691072,33462,Diesel,Automatic,93KPPHPFEETP05160
Xpeng,P7,2015,197532893,49548,Diesel,Manual,P7Z7MVFW5PW780291
Nio,ET7,2011,114760333,50460,Electric,Automanual,P7P4ELPLM80S45343
Renault,Megane,2015,110283119,57257,Electric,Automanual,M1MHCPYY890X22396
Kia,Picanto,2017,161790322,47909,Gasoline,Automatic,ELP0T8N15Y0R12280
Honda,Civic,2016,114685850,53550,Gasoline,Manual,Z0MHFYPF4WNG53971
Volvo,S60,2010,129983768,30206,Compressed Natural Gas,CVT,NC3PXDWNPYJ781714
Audi,S5,2010,195948009,33788,Compressed Natural Gas,Automatic,K4P62BGUXPLE78182
Dacia,Sandero,2014,199511001,12099,Electric,Automatic,EXPX7TMPPMA641503
Seat,Ateca,2016,100867324,24552,Compressed Natural Gas,Automanual,5SFPPJ2PXRLK16283
Renault,Clio,2015,108748100,20967,Gasoline,Manual,BRKMPGMPRYP519231
Citroën,C3,2019,119380455,20530,Compressed Natural Gas,Automatic,7XAKBPDTAGAP75224
Fiat,Tipo,2019,107559613,36651,Diesel,Manual,PJ0KJM6PGPJP32254
Honda,Civic,2013,116073070,21276,Gasoline Hybrid,Automanual,HZP88FYPPDZX10619
Honda,CR-V,2019,160047948,47091,Gasoline Hybrid,CVT,PBN2PAAKCX0W88025
Mercedes-Benz,A-Class,2018,152374562,11111,Gasoline,Automatic,HBP5YXE2PG0V21806
Peugeot,508,2017,129254421,35170,E-85/Gasoline,Automatic,PPBPP7GBG0TM96776
Peugeot,108,2010,102415276,54730,Gasoline Hybrid,Automatic,APGAPPP3ANS408557
Audi,A8,2017,173295638,38898,Diesel,CVT,HU0LFPWL4NUA86081
Toyota,Yaris,2014,189873106,54049,Gasoline Hybrid,Manual,G0LKFPF9PSEP65273
Honda,Civic,2010,130180626,28871,Electric,Manual,KLY74TH42FNJ60612
Fiat,Tipo,2020,103476210,50997,E-85/Gasoline,Manual,6G89P7YPMPKP06531
Renault,Captur,2010,151106267,37342,Gasoline Hybrid,Manual,F9KCJ1PKTG0Z52864
Tesla,Roadster,2012,120624389,46481,Gasoline,Automatic,EAPMDDVTEP0X53684
Fiat,500,2020,169427291,41678,Diesel,CVT,3KLXUPN1LPHS08824
Lincoln,MKX,2011,189496433,12450,E-85/Gasoline,Manual,MPG058JH9LAR98733
Chevy,Camero,2018,169685509,47183,Ethanol,Automatic,B4MJ1RLF3KKD31612
Buick,Enclave,2015,137655853,57240,Electric,Manual,PPLHMPNJPFFM75663
Seat,Ibiza,2019,116083864,20371,Ethanol,CVT,ZBMPPPTNSNZP33255
Opel,Corsa,2010,183211524,21641,Electric,CVT,PTMBEUKXN0MG53321
Buick,Verano,2014,105218649,55006,E-85/Gasoline,Manual,ZFV7EHPTN00076004
Nio,ET7,2016,152749049,33950,Gasoline,CVT,S3WX1YPM6XEH66037
Citroën,C4,2011,124119346,23138,Gasoline Hybrid,CVT,STPNMPNPP5TN29621
BMW,X5,2011,137096737,46733,Electric,Automatic,87P0G0VGSEZB93282
Nio,ET7,2011,148588887,11089,Diesel,Manual,8MPLJMPLS2BM48024
Nio,ET5,2020,164077159,58543,Ethanol,Automanual,NE8L0APFUVHU75180
Seat,Ateca,2016,124503386,54111,Gasoline Hybrid,CVT,D6LNCPL3CPTB13236
Skoda,Enyaq,2012,102962195,15037,Gasoline Hybrid,Manual,EAEP2LR8B6E665226
Dodge,Challenger,2017,190928607,15713,E-85/Gasoline,Manual,P1LDMYLP4ZS558339
Skoda,Enyaq,2011,178904599,30376,Compressed Natural Gas,Automanual,JRUY6RMWLPR579112
Ford,F150,2011,134578505,27028,Gasoline,Manual,KPMHPM1PH1PY13888
Tesla,Model,2018,140919911,35813,E-85/Gasoline,CVT,HPEFPRSDBPPP51892
Hyundai,i30,2017,143132438,50265,Electric,Automatic,M0VSPPJT6K0K73972
Mercedes-Benz,B-Class,2012,186510819,37408,Compressed Natural Gas,Manual,PNS0K2PMMUDB00358
Xpeng,G3i,2020,162767816,52452,Gasoline Hybrid,CVT,P2PKP970FBNJ36347
Dacia,Duster,2014,126116517,21159,Electric,Manual,WPPRMLNSPYPD71050
Volvo,V60,2013,123673993,18508,Electric,Automatic,P7WVUP8MKPKC52403
Nio,ET5,2012,144444845,46594,Gasoline,Manual,E8WEMX29LPPP94133
Tesla,Model,2019,184126449,57286,Diesel,Automatic,0TE09VP693CV96423
Mercedes-Benz,B-Class,2016,109058113,47055,E-85/Gasoline,Automatic,PKTSC6JUS4RP00257
Nio,EP9,2014,183441553,54757,Compressed Natural Gas,Manual,3H3P7MP3YKAP50975
Ford,Puma,2011,142259833,55639,Electric,CVT,LGYE0RRKT7SW65069
Nissan,Cube,2014,121884724,33202,Electric,Automanual,FJPN9WPAMEPS68098
Honda,CR-V,2019,153180370,16138,Ethanol,Automatic,XRYN3PHRPKPP34752
Fiat,Panda,2014,169833719,23106,Compressed Natural Gas,Automatic,FWTXFKNPM3CS21772
Renault,Zoe,2015,146954173,38624,Gasoline Hybrid,Automatic,LW1HWB79BN0V69405
Ford,Fiesta,2013,113417629,56634,Gasoline,Automanual,9SSPENMAPSCN31531
Nissan,Altima,2010,122753666,14445,Gasoline Hybrid,Automatic,31XV8PTSNNAV60177
BMW,M5,2016,157344473,45731,Gasoline Hybrid,CVT,XLBATKAP1X0Y24458
Mazda,BT-50,2013,149400053,24900,Electric,Automatic,XADFNBMT2M0948668
Opel,Mokka,2017,176929622,18642,Diesel,CVT,PATWB4JHPH0P64404
Fiat,Panda,2014,197019079,33764,E-85/Gasoline,Automatic,RW5A1GPSPPFJ33210
Lincoln,MKS,2013,124356556,22058,Compressed Natural Gas,Automatic,PL3E5EGP8JPW63083
Dodge,Durango,2010,151681147,40566,E-85/Gasoline,Automatic,5491DCR4MMJK99768
Toyota,Corolla,2019,172402793,25123,Diesel,Manual,XXJ8EPKPAPFW79119
Xpeng,P5,2012,183932497,27568,Gasoline,Automatic,KGKHFPZWES0G39324
Volvo,S60,2019,109622340,29788,Gasoline Hybrid,Automanual,EXS6ZYPF93PA93880
Volvo,S90,2016,109989271,29196,Electric,CVT,N3NNMGG7PL0295522
Honda,Civic,2011,141979592,28096,E-85/Gasoline,Automanual,PKBLPPKY4KP177736
Buick,Regal,2014,185499972,18203,Gasoline,Automatic,CNG7JR6RXK0914608
Opel,Crossland,2011,158057010,45944,Diesel,Manual,54MFXX8HTHLP72083
Nissan,Rogue,2017,178849491,58830,Ethanol,Automanual,1LMP0P68JPNP58038
Xpeng,P5,2014,133693328,49945,Gasoline Hybrid,CVT,WS1LPPUK5Z0W00685
Volvo,V90,2017,113203112,14247,Compressed Natural Gas,Automanual,6KR60ZWYLP0J85915
Seat,Leon,2010,151073773,33441,Gasoline Hybrid,CVT,TP0DNP2VVP0M94179
Ford,Fiesta,2019,146552721,28929,Gasoline,Automanual,ZF32FN6JTRPP83901
Dodge,Charger,2015,196545163,42607,Gasoline,Automanual,CPGZM38XA00M50405
Volvo,S60,2017,179221022,54947,Electric,Automanual,0V63H03XKPP337287
